Generic Color Name,RGB,R,G,B,HexCode
Beige,"R=185, G=172, B=164",185,172,164,B9ACA4
Beige,"R=185, G=175, B=145",185,175,145,B9AF91
Beige,"R=185, G=175, B=166",185,175,166,B9AFA6
Beige,"R=185, G=175, B=173",185,175,173,B9AFAD
Beige,"R=185, G=178, B=160",185,178,160,B9B2A0
Beige,"R=185, G=180, B=140",185,180,140,B9B48C
Beige,"R=185, G=185, B=171",185,185,171,B9B9AB
Beige,"R=186, G=161, B=121",186,161,121,BAA179
Beige,"R=186, G=163, B=121",186,163,121,BAA379
Beige,"R=186, G=165, B=127",186,165,127,BAA57F
Beige,"R=186, G=168, B=150",186,168,150,BAA896
Beige,"R=186, G=170, B=147",186,170,147,BAAA93
Beige,"R=186, G=171, B=148",186,171,148,BAAB94
Beige,"R=186, G=175, B=147",186,175,147,BAAF93
Beige,"R=186, G=177, B=152",186,177,152,BAB198
Beige,"R=186, G=183, B=169",186,183,169,BAB7A9
Beige,"R=187, G=157, B=97",187,157,97,BB9D61
Beige,"R=187, G=166, B=148",187,166,148,BBA694
Beige,"R=187, G=168, B=136",187,168,136,BBA888
Beige,"R=187, G=172, B=113",187,172,113,BBAC71
Beige,"R=187, G=174, B=157",187,174,157,BBAE9D
Beige,"R=187, G=175, B=149",187,175,149,BBAF95
Beige,"R=187, G=175, B=157",187,175,157,BBAF9D
Beige,"R=187, G=177, B=145",187,177,145,BBB191
Beige,"R=187, G=181, B=165",187,181,165,BBB5A5
Beige,"R=188, G=102, B=0",188,102,0,BC6600
Beige,"R=188, G=151, B=109",188,151,109,BC976D
Beige,"R=188, G=155, B=104",188,155,104,BC9B68
Beige,"R=188, G=155, B=124",188,155,124,BC9B7C
Beige,"R=188, G=161, B=131",188,161,131,BCA183
Beige,"R=188, G=166, B=131",188,166,131,BCA683
Beige,"R=188, G=170, B=151",188,170,151,BCAA97
Beige,"R=188, G=175, B=139",188,175,139,BCAF8B
Beige,"R=188, G=176, B=155",188,176,155,BCB09B
Beige,"R=188, G=187, B=167",188,187,167,BCBBA7
Beige,"R=189, G=126, B=80",189,126,80,BD7E50
Beige,"R=189, G=150, B=90",189,150,90,BD965A
Beige,"R=189, G=158, B=115",189,158,115,BD9E73
Beige,"R=189, G=162, B=140",189,162,140,BDA28C
Beige,"R=189, G=165, B=139",189,165,139,BDA58B
Beige,"R=189, G=174, B=138",189,174,138,BDAE8A
Beige,"R=189, G=178, B=156",189,178,156,BDB29C
Beige,"R=189, G=181, B=170",189,181,170,BDB5AA
Beige,"R=189, G=181, B=173",189,181,173,BDB5AD
Beige,"R=189, G=182, B=167",189,182,167,BDB6A7
Beige,"R=190, G=155, B=127",190,155,127,BE9B7F
Beige,"R=190, G=165, B=135",190,165,135,BEA587
Beige,"R=190, G=166, B=149",190,166,149,BEA695
Beige,"R=190, G=166, B=150",190,166,150,BEA696
Beige,"R=190, G=168, B=141",190,168,141,BEA88D
Beige,"R=190, G=168, B=148",190,168,148,BEA894
Beige,"R=190, G=172, B=146",190,172,146,BEAC92
Beige,"R=190, G=185, B=175",190,185,175,BEB9AF
Beige,"R=190, G=190, B=170",190,190,170,BEBEAA
Beige,"R=190, G=190, B=173",190,190,173,BEBEAD
Beige,"R=191, G=147, B=98",191,147,98,BF9362
Beige,"R=191, G=164, B=135",191,164,135,BFA487
Beige,"R=191, G=170, B=149",191,170,149,BFAA95
Beige,"R=191, G=172, B=155",191,172,155,BFAC9B
Beige,"R=191, G=172, B=157",191,172,157,BFAC9D
Beige,"R=191, G=174, B=151",191,174,151,BFAE97
Beige,"R=191, G=175, B=147",191,175,147,BFAF93
Beige,"R=191, G=176, B=155",191,176,155,BFB09B
Beige,"R=191, G=177, B=159",191,177,159,BFB19F
Beige,"R=191, G=177, B=164",191,177,164,BFB1A4
Beige,"R=191, G=179, B=155",191,179,155,BFB39B
Beige,"R=191, G=179, B=157",191,179,157,BFB39D
Beige,"R=191, G=182, B=163",191,182,163,BFB6A3
Beige,"R=191, G=184, B=153",191,184,153,BFB899
Beige,"R=191, G=184, B=166",191,184,166,BFB8A6
Beige,"R=191, G=184, B=176",191,184,176,BFB8B0
Beige,"R=191, G=187, B=176",191,187,176,BFBBB0
Beige,"R=192, G=112, B=47",192,112,47,C0702F
Beige,"R=192, G=168, B=132",192,168,132,C0A884
Beige,"R=192, G=177, B=148",192,177,148,C0B194
Beige,"R=192, G=184, B=181",192,184,181,C0B8B5
Beige,"R=192, G=185, B=169",192,185,169,C0B9A9
Beige,"R=192, G=185, B=176",192,185,176,C0B9B0
Beige,"R=192, G=187, B=165",192,187,165,C0BBA5
Beige,"R=192, G=190, B=175",192,190,175,C0BEAF
Beige,"R=192, G=192, B=140",192,192,140,C0C08C
Beige,"R=193, G=175, B=150",193,175,150,C1AF96
Beige,"R=193, G=176, B=155",193,176,155,C1B09B
Beige,"R=193, G=177, B=152",193,177,152,C1B198
Beige,"R=193, G=180, B=152",193,180,152,C1B498
Beige,"R=193, G=180, B=162",193,180,162,C1B4A2
Beige,"R=193, G=181, B=161",193,181,161,C1B5A1
Beige,"R=193, G=181, B=172",193,181,172,C1B5AC
Beige,"R=193, G=183, B=151",193,183,151,C1B797
Beige,"R=193, G=185, B=126",193,185,126,C1B97E
Beige,"R=193, G=185, B=176",193,185,176,C1B9B0
Beige,"R=194, G=170, B=130",194,170,130,C2AA82
Beige,"R=194, G=170, B=134",194,170,134,C2AA86
Beige,"R=194, G=172, B=152",194,172,152,C2AC98
Beige,"R=194, G=176, B=158",194,176,158,C2B09E
Beige,"R=194, G=177, B=149",194,177,149,C2B195
Beige,"R=194, G=178, B=128",194,178,128,C2B280
Beige,"R=194, G=178, B=142",194,178,142,C2B28E
Beige,"R=194, G=178, B=155",194,178,155,C2B29B
Beige,"R=194, G=185, B=178",194,185,178,C2B9B2
Beige,"R=194, G=187, B=167",194,187,167,C2BBA7
Beige,"R=195, G=172, B=130",195,172,130,C3AC82
Beige,"R=195, G=173, B=133",195,173,133,C3AD85
Beige,"R=195, G=174, B=155",195,174,155,C3AE9B
Beige,"R=195, G=175, B=150",195,175,150,C3AF96
Beige,"R=195, G=177, B=141",195,177,141,C3B18D
Beige,"R=195, G=179, B=146",195,179,146,C3B392
Beige,"R=195, G=182, B=154",195,182,154,C3B69A
Beige,"R=195, G=182, B=170",195,182,170,C3B6AA
Beige,"R=195, G=183, B=167",195,183,167,C3B7A7
Beige,"R=195, G=184, B=166",195,184,166,C3B8A6
Beige,"R=195, G=187, B=174",195,187,174,C3BBAE
Beige,"R=196, G=144, B=97",196,144,97,C49061
Beige,"R=196, G=165, B=95",196,165,95,C4A55F
Beige,"R=196, G=171, B=141",196,171,141,C4AB8D
Beige,"R=196, G=179, B=131",196,179,131,C4B383
Beige,"R=196, G=181, B=152",196,181,152,C4B598
Beige,"R=196, G=184, B=160",196,184,160,C4B8A0
Beige,"R=196, G=185, B=165",196,185,165,C4B9A5
Beige,"R=196, G=185, B=173",196,185,173,C4B9AD
Beige,"R=196, G=189, B=174",196,189,174,C4BDAE
Beige,"R=196, G=198, B=187",196,198,187,C4C6BB
Beige,"R=197, G=171, B=146",197,171,146,C5AB92
Beige,"R=197, G=174, B=146",197,174,146,C5AE92
Beige,"R=197, G=177, B=144",197,177,144,C5B190
Beige,"R=197, G=181, B=150",197,181,150,C5B596
Beige,"R=197, G=182, B=165",197,182,165,C5B6A5
Beige,"R=197, G=186, B=158",197,186,158,C5BA9E
Beige,"R=197, G=187, B=172",197,187,172,C5BBAC
Beige,"R=197, G=193, B=172",197,193,172,C5C1AC
Beige,"R=197, G=193, B=185",197,193,185,C5C1B9
Beige,"R=197, G=198, B=180",197,198,180,C5C6B4
Beige,"R=198, G=163, B=135",198,163,135,C6A387
Beige,"R=198, G=165, B=123",198,165,123,C6A57B
Beige,"R=198, G=177, B=147",198,177,147,C6B193
Beige,"R=198, G=181, B=173",198,181,173,C6B5AD
Beige,"R=198, G=187, B=169",198,187,169,C6BBA9
Beige,"R=198, G=189, B=158",198,189,158,C6BD9E
Beige,"R=198, G=189, B=174",198,189,174,C6BDAE
Beige,"R=198, G=191, B=175",198,191,175,C6BFAF
Beige,"R=199, G=180, B=140",199,180,140,C7B48C
Beige,"R=199, G=180, B=150",199,180,150,C7B496
Beige,"R=199, G=182, B=158",199,182,158,C7B69E
Beige,"R=199, G=183, B=133",199,183,133,C7B785
Beige,"R=199, G=186, B=169",199,186,169,C7BAA9
Beige,"R=199, G=186, B=173",199,186,173,C7BAAD
Beige,"R=199, G=187, B=165",199,187,165,C7BBA5
Beige,"R=199, G=187, B=173",199,187,173,C7BBAD
Beige,"R=199, G=190, B=175",199,190,175,C7BEAF
Beige,"R=199, G=195, B=183",199,195,183,C7C3B7
Beige,"R=199, G=198, B=193",199,198,193,C7C6C1
Beige,"R=199, G=206, B=199",199,206,199,C7CEC7
Beige,"R=200, G=153, B=107",200,153,107,C8996B
Beige,"R=200, G=173, B=134",200,173,134,C8AD86
Beige,"R=200, G=175, B=150",200,175,150,C8AF96
Beige,"R=200, G=184, B=169",200,184,169,C8B8A9
Beige,"R=200, G=185, B=152",200,185,152,C8B998
Beige,"R=200, G=186, B=166",200,186,166,C8BAA6
Beige,"R=200, G=187, B=171",200,187,171,C8BBAB
Beige,"R=200, G=187, B=174",200,187,174,C8BBAE
Beige,"R=200, G=189, B=164",200,189,164,C8BDA4
Beige,"R=200, G=189, B=169",200,189,169,C8BDA9
Beige,"R=200, G=191, B=184",200,191,184,C8BFB8
Beige,"R=200, G=195, B=185",200,195,185,C8C3B9
Beige,"R=200, G=200, B=180",200,200,180,C8C8B4
Beige,"R=201, G=168, B=140",201,168,140,C9A88C
Beige,"R=201, G=173, B=134",201,173,134,C9AD86
Beige,"R=201, G=176, B=145",201,176,145,C9B091
Beige,"R=201, G=177, B=135",201,177,135,C9B187
Beige,"R=201, G=178, B=146",201,178,146,C9B292
Beige,"R=201, G=183, B=158",201,183,158,C9B79E
Beige,"R=201, G=186, B=172",201,186,172,C9BAAC
Beige,"R=201, G=189, B=167",201,189,167,C9BDA7
Beige,"R=201, G=189, B=178",201,189,178,C9BDB2
Beige,"R=201, G=199, B=189",201,199,189,C9C7BD
Beige,"R=202, G=173, B=127",202,173,127,CAAD7F
Beige,"R=202, G=182, B=158",202,182,158,CAB69E
Beige,"R=202, G=188, B=159",202,188,159,CABC9F
Beige,"R=202, G=195, B=185",202,195,185,CAC3B9
Beige,"R=202, G=198, B=177",202,198,177,CAC6B1
Beige,"R=203, G=189, B=169",203,189,169,CBBDA9
Beige,"R=203, G=189, B=176",203,189,176,CBBDB0
Beige,"R=203, G=191, B=166",203,191,166,CBBFA6
Beige,"R=203, G=191, B=175",203,191,175,CBBFAF
Beige,"R=203, G=192, B=147",203,192,147,CBC093
Beige,"R=203, G=194, B=179",203,194,179,CBC2B3
Beige,"R=204, G=153, B=102",204,153,102,CC9966
Beige,"R=204, G=168, B=116",204,168,116,CCA874
Beige,"R=204, G=168, B=132",204,168,132,CCA884
Beige,"R=204, G=182, B=140",204,182,140,CCB68C
Beige,"R=204, G=184, B=160",204,184,160,CCB8A0
Beige,"R=204, G=189, B=150",204,189,150,CCBD96
Beige,"R=204, G=189, B=170",204,189,170,CCBDAA
Beige,"R=204, G=199, B=186",204,199,186,CCC7BA
Beige,"R=204, G=204, B=153",204,204,153,CCCC99
Beige,"R=204, G=204, B=196",204,204,196,CCCCC4
Beige,"R=205, G=180, B=120",205,180,120,CDB478
Beige,"R=205, G=185, B=154",205,185,154,CDB99A
Beige,"R=205, G=186, B=169",205,186,169,CDBAA9
Beige,"R=205, G=188, B=162",205,188,162,CDBCA2
Beige,"R=205, G=190, B=175",205,190,175,CDBEAF
Beige,"R=205, G=197, B=184",205,197,184,CDC5B8
Beige,"R=205, G=198, B=172",205,198,172,CDC6AC
Beige,"R=205, G=198, B=188",205,198,188,CDC6BC
Beige,"R=206, G=174, B=117",206,174,117,CEAE75
Beige,"R=206, G=178, B=149",206,178,149,CEB295
Beige,"R=206, G=180, B=147",206,180,147,CEB493
Beige,"R=206, G=180, B=167",206,180,167,CEB4A7
Beige,"R=206, G=185, B=147",206,185,147,CEB993
Beige,"R=206, G=189, B=156",206,189,156,CEBD9C
Beige,"R=206, G=189, B=162",206,189,162,CEBDA2
Beige,"R=206, G=190, B=165",206,190,165,CEBEA5
Beige,"R=206, G=198, B=179",206,198,179,CEC6B3
Beige,"R=206, G=203, B=189",206,203,189,CECBBD
Beige,"R=206, G=204, B=175",206,204,175,CECCAF
Beige,"R=206, G=204, B=176",206,204,176,CECCB0
Beige,"R=207, G=166, B=104",207,166,104,CFA668
Beige,"R=207, G=191, B=168",207,191,168,CFBFA8
Beige,"R=207, G=196, B=192",207,196,192,CFC4C0
Beige,"R=208, G=179, B=149",208,179,149,D0B395
Beige,"R=208, G=191, B=139",208,191,139,D0BF8B
Beige,"R=208, G=192, B=169",208,192,169,D0C0A9
Beige,"R=208, G=194, B=185",208,194,185,D0C2B9
Beige,"R=208, G=195, B=166",208,195,166,D0C3A6
Beige,"R=208, G=199, B=184",208,199,184,D0C7B8
Beige,"R=208, G=199, B=190",208,199,190,D0C7BE
Beige,"R=208, G=200, B=189",208,200,189,D0C8BD
Beige,"R=208, G=202, B=186",208,202,186,D0CABA
Beige,"R=208, G=203, B=177",208,203,177,D0CBB1
Beige,"R=208, G=205, B=150",208,205,150,D0CD96
Beige,"R=209, G=189, B=156",209,189,156,D1BD9C
Beige,"R=209, G=194, B=161",209,194,161,D1C2A1
Beige,"R=209, G=195, B=166",209,195,166,D1C3A6
Beige,"R=209, G=197, B=181",209,197,181,D1C5B5
Beige,"R=209, G=198, B=178",209,198,178,D1C6B2
Beige,"R=209, G=198, B=181",209,198,181,D1C6B5
Beige,"R=209, G=199, B=184",209,199,184,D1C7B8
Beige,"R=210, G=174, B=137",210,174,137,D2AE89
Beige,"R=210, G=180, B=140",210,180,140,D2B48C
Beige,"R=210, G=189, B=152",210,189,152,D2BD98
Beige,"R=210, G=190, B=185",210,190,185,D2BEB9
Beige,"R=210, G=191, B=158",210,191,158,D2BF9E
Beige,"R=210, G=195, B=165",210,195,165,D2C3A5
Beige,"R=210, G=195, B=177",210,195,177,D2C3B1
Beige,"R=210, G=196, B=170",210,196,170,D2C4AA
Beige,"R=210, G=205, B=188",210,205,188,D2CDBC
Beige,"R=210, G=205, B=195",210,205,195,D2CDC3
Beige,"R=211, G=182, B=135",211,182,135,D3B687
Beige,"R=211, G=196, B=155",211,196,155,D3C49B
Beige,"R=211, G=202, B=193",211,202,193,D3CAC1
Beige,"R=211, G=206, B=186",211,206,186,D3CEBA
Beige,"R=211, G=208, B=210",211,208,210,D3D0D2
Beige,"R=211, G=213, B=202",211,213,202,D3D5CA
Beige,"R=211, G=214, B=214",211,214,214,D3D6D6
Beige,"R=212, G=191, B=162",212,191,162,D4BFA2
Beige,"R=212, G=194, B=170",212,194,170,D4C2AA
Beige,"R=212, G=199, B=191",212,199,191,D4C7BF
Beige,"R=212, G=200, B=184",212,200,184,D4C8B8
Beige,"R=212, G=202, B=153",212,202,153,D4CA99
Beige,"R=212, G=204, B=188",212,204,188,D4CCBC
Beige,"R=212, G=206, B=199",212,206,199,D4CEC7
Beige,"R=212, G=207, B=174",212,207,174,D4CFAE
Beige,"R=212, G=207, B=193",212,207,193,D4CFC1
Beige,"R=212, G=207, B=201",212,207,201,D4CFC9
Beige,"R=213, G=197, B=161",213,197,161,D5C5A1
Beige,"R=213, G=201, B=177",213,201,177,D5C9B1
Beige,"R=213, G=203, B=182",213,203,182,D5CBB6
Beige,"R=213, G=207, B=155",213,207,155,D5CF9B
Beige,"R=213, G=209, B=200",213,209,200,D5D1C8
Beige,"R=213, G=210, B=205",213,210,205,D5D2CD
Beige,"R=214, G=192, B=119",214,192,119,D6C077
Beige,"R=214, G=194, B=169",214,194,169,D6C2A9
Beige,"R=214, G=195, B=165",214,195,165,D6C3A5
Beige,"R=214, G=199, B=156",214,199,156,D6C79C
Beige,"R=214, G=202, B=180",214,202,180,D6CAB4
Beige,"R=214, G=209, B=154",214,209,154,D6D19A
Beige,"R=214, G=211, B=202",214,211,202,D6D3CA
Beige,"R=215, G=178, B=125",215,178,125,D7B27D
Beige,"R=215, G=194, B=167",215,194,167,D7C2A7
Beige,"R=215, G=198, B=168",215,198,168,D7C6A8
Beige,"R=215, G=200, B=170",215,200,170,D7C8AA
Beige,"R=215, G=205, B=185",215,205,185,D7CDB9
Beige,"R=215, G=206, B=183",215,206,183,D7CEB7
Beige,"R=215, G=208, B=159",215,208,159,D7D09F
Beige,"R=215, G=211, B=176",215,211,176,D7D3B0
Beige,"R=216, G=158, B=95",216,158,95,D89E5F
Beige,"R=216, G=190, B=160",216,190,160,D8BEA0
Beige,"R=216, G=202, B=188",216,202,188,D8CABC
Beige,"R=216, G=207, B=192",216,207,192,D8CFC0
Beige,"R=216, G=212, B=203",216,212,203,D8D4CB
Beige,"R=217, G=190, B=159",217,190,159,D9BE9F
Beige,"R=217, G=196, B=169",217,196,169,D9C4A9
Beige,"R=217, G=199, B=179",217,199,179,D9C7B3
Beige,"R=217, G=205, B=186",217,205,186,D9CDBA
Beige,"R=217, G=206, B=194",217,206,194,D9CEC2
Beige,"R=217, G=214, B=195",217,214,195,D9D6C3
Beige,"R=217, G=214, B=204",217,214,204,D9D6CC
Beige,"R=218, G=192, B=163",218,192,163,DAC0A3
Beige,"R=218, G=197, B=137",218,197,137,DAC589
Beige,"R=218, G=197, B=37",218,197,37,DAC525
Beige,"R=218, G=203, B=181",218,203,181,DACBB5
Beige,"R=218, G=207, B=191",218,207,191,DACFBF
Beige,"R=218, G=215, B=172",218,215,172,DAD7AC
Beige,"R=218, G=215, B=195",218,215,195,DAD7C3
Beige,"R=218, G=216, B=193",218,216,193,DAD8C1
Beige,"R=219, G=196, B=144",219,196,144,DBC490
Beige,"R=219, G=205, B=188",219,205,188,DBCDBC
Beige,"R=219, G=206, B=188",219,206,188,DBCEBC
Beige,"R=219, G=206, B=193",219,206,193,DBCEC1
Beige,"R=219, G=217, B=197",219,217,197,DBD9C5
Beige,"R=220, G=184, B=148",220,184,148,DCB894
Beige,"R=220, G=200, B=170",220,200,170,DCC8AA
Beige,"R=220, G=200, B=180",220,200,180,DCC8B4
Beige,"R=220, G=200, B=185",220,200,185,DCC8B9
Beige,"R=220, G=201, B=158",220,201,158,DCC99E
Beige,"R=220, G=205, B=190",220,205,190,DCCDBE
Beige,"R=220, G=209, B=189",220,209,189,DCD1BD
Beige,"R=220, G=214, B=185",220,214,185,DCD6B9
Beige,"R=220, G=215, B=215",220,215,215,DCD7D7
Beige,"R=221, G=200, B=169",221,200,169,DDC8A9
Beige,"R=221, G=203, B=131",221,203,131,DDCB83
Beige,"R=221, G=213, B=202",221,213,202,DDD5CA
Beige,"R=221, G=217, B=208",221,217,208,DDD9D0
Beige,"R=221, G=222, B=206",221,222,206,DDDECE
Beige,"R=222, G=186, B=124",222,186,124,DEBA7C
Beige,"R=222, G=190, B=156",222,190,156,DEBE9C
Beige,"R=222, G=205, B=169",222,205,169,DECDA9
Beige,"R=222, G=211, B=188",222,211,188,DED3BC
Beige,"R=222, G=211, B=189",222,211,189,DED3BD
Beige,"R=222, G=211, B=191",222,211,191,DED3BF
Beige,"R=222, G=211, B=198",222,211,198,DED3C6
Beige,"R=223, G=196, B=167",223,196,167,DFC4A7
Beige,"R=223, G=211, B=192",223,211,192,DFD3C0
Beige,"R=223, G=216, B=193",223,216,193,DFD8C1
Beige,"R=223, G=216, B=198",223,216,198,DFD8C6
Beige,"R=224, G=206, B=182",224,206,182,E0CEB6
Beige,"R=224, G=212, B=186",224,212,186,E0D4BA
Beige,"R=224, G=215, B=192",224,215,192,E0D7C0
Beige,"R=225, G=204, B=153",225,204,153,E1CC99
Beige,"R=225, G=205, B=170",225,205,170,E1CDAA
Beige,"R=225, G=219, B=190",225,219,190,E1DBBE
Beige,"R=225, G=221, B=184",225,221,184,E1DDB8
Beige,"R=226, G=205, B=167",226,205,167,E2CDA7
Beige,"R=226, G=223, B=204",226,223,204,E2DFCC
Beige,"R=227, G=181, B=90",227,181,90,E3B55A
Beige,"R=227, G=184, B=151",227,184,151,E3B897
Beige,"R=227, G=206, B=184",227,206,184,E3CEB8
Beige,"R=227, G=225, B=205",227,225,205,E3E1CD
Beige,"R=228, G=212, B=186",228,212,186,E4D4BA
Beige,"R=228, G=217, B=204",228,217,204,E4D9CC
Beige,"R=229, G=181, B=135",229,181,135,E5B587
Beige,"R=229, G=207, B=170",229,207,170,E5CFAA
Beige,"R=229, G=209, B=143",229,209,143,E5D18F
Beige,"R=229, G=219, B=199",229,219,199,E5DBC7
Beige,"R=229, G=229, B=187",229,229,187,E5E5BB
Beige,"R=230, G=214, B=178",230,214,178,E6D6B2
Beige,"R=231, G=210, B=179",231,210,179,E7D2B3
Beige,"R=231, G=227, B=214",231,227,214,E7E3D6
Beige,"R=232, G=221, B=203",232,221,203,E8DDCB
Beige,"R=232, G=230, B=209",232,230,209,E8E6D1
Beige,"R=233, G=221, B=181",233,221,181,E9DDB5
Beige,"R=233, G=222, B=204",233,222,204,E9DECC
Beige,"R=236, G=232, B=207",236,232,207,ECE8CF
Beige,"R=236, G=232, B=220",236,232,220,ECE8DC
Beige,"R=237, G=189, B=94",237,189,94,EDBD5E
Beige,"R=237, G=236, B=231",237,236,231,EDECE7
Beige,"R=238, G=229, B=211",238,229,211,EEE5D3
Beige,"R=239, G=214, B=198",239,214,198,EFD6C6
Beige,"R=241, G=228, B=197",241,228,197,F1E4C5
Beige,"R=245, G=225, B=190",245,225,190,F5E1BE
Beige,"R=255, G=231, B=165",255,231,165,FFE7A5
Beige,"R=38, G=35, B=30",38,35,30,26231E
Beige,"R=38, G=38, B=38",38,38,38,262626
Beige,"R=56, G=40, B=25",56,40,25,382819
Beige,"R=61, G=40, B=29",61,40,29,3D281D
Beige,"R=61, G=61, B=61",61,61,61,3D3D3D
Beige,"R=64, G=64, B=64",64,64,64,404040
Beige,"R=70, G=83, B=74",70,83,74,46534A
Beige,"R=72, G=59, B=39",72,59,39,483B27
Beige,"R=74, G=52, B=49",74,52,49,4A3431
Beige,"R=74, G=73, B=70",74,73,70,4A4946
Beige,"R=77, G=60, B=45",77,60,45,4D3C2D
Beige,"R=78, G=54, B=48",78,54,48,4E3630
Beige,"R=78, G=67, B=62",78,67,62,4E433E
Beige,"R=81, G=68, B=59",81,68,59,51443B
Beige,"R=81, G=78, B=73",81,78,73,5.14E+51
Beige,"R=84, G=76, B=69",84,76,69,544C45
Beige,"R=85, G=76, B=67",85,76,67,554C43
Beige,"R=87, G=82, B=69",87,82,69,575245
Beige,"R=88, G=74, B=65",88,74,65,584A41
Beige,"R=89, G=75, B=28",89,75,28,594B1C
Beige,"R=90, G=68, B=63",90,68,63,5A443F
Beige,"R=90, G=85, B=74",90,85,74,5A554A
Beige,"R=93, G=87, B=75",93,87,75,5D574B
Beige,"R=94, G=93, B=110",94,93,110,5E5D6E
Beige,"R=96, G=89, B=69",96,89,69,605945
Beige,"R=97, G=83, B=97",97,83,97,615361
Beige,"R=98, G=91, B=73",98,91,73,625B49
Beige,"R=98, G=95, B=83",98,95,83,625F53
Beige,"R=98, G=95, B=97",98,95,97,625F61
Beige,"R=99, G=82, B=66",99,82,66,635242
Beige,"R=99, G=86, B=77",99,86,77,63564D
Beige,"R=99, G=93, B=74",99,93,74,635D4A
Beige,"R=99, G=93, B=76",99,93,76,635D4C
Black,"R=0, G=0, B=1",0,0,1,1
Black,"R=0, G=0, B=10",0,0,10,00000A
Black,"R=0, G=0, B=2",0,0,2,2
Black,"R=0, G=0, B=28",0,0,28,00001C
Black,"R=0, G=0, B=4",0,0,4,4
Black,"R=0, G=21, B=28",0,21,28,00151C
Black,"R=0, G=3, B=30",0,3,30,00031E
Black,"R=0, G=3, B=9",0,3,9,309
Black,"R=0, G=4, B=21",0,4,21,415
Black,"R=0, G=64, B=0",0,64,0,4000
Black,"R=0, G=64, B=64",0,64,64,4040
Black,"R=0, G=8, B=24",0,8,24,818
Black,"R=0, G=8, B=3",0,8,3,803
Black,"R=1, G=0, B=0",1,0,0,10000
Black,"R=1, G=0, B=2",1,0,2,10002
Black,"R=1, G=1, B=1",1,1,1,10101
Black,"R=1, G=10, B=14",1,10,14,010A0E
Black,"R=1, G=9, B=11",1,9,11,01090B
Black,"R=10, G=10, B=0",10,10,0,0A0A00
Black,"R=10, G=10, B=10",10,10,10,0A0A0A
Black,"R=10, G=10, B=22",10,10,22,0A0A16
Black,"R=10, G=15, B=20",10,15,20,0A0F14
Black,"R=10, G=17, B=28",10,17,28,0A111C
Black,"R=10, G=50, B=10",10,50,10,0A320A
Black,"R=10, G=9, B=14",10,9,14,0A090E
Black,"R=10, G=9, B=9",10,9,9,0A0909
Black,"R=100, G=100, B=100",100,100,100,646464
Black,"R=103, G=71, B=68",103,71,68,674744
Black,"R=103, G=95, B=96",103,95,96,675F60
Black,"R=11, G=10, B=7",11,10,7,0B0A07
Black,"R=11, G=11, B=11",11,11,11,0B0B0B
Black,"R=11, G=12, B=13",11,12,13,0B0C0D
Black,"R=11, G=12, B=15",11,12,15,0B0C0F
Black,"R=11, G=13, B=12",11,13,12,0B0D0C
Black,"R=11, G=18, B=19",11,18,19,0B1213
Black,"R=110, G=50, B=70",110,50,70,6E3246
Black,"R=12, G=11, B=11",12,11,11,0C0B0B
Black,"R=12, G=12, B=12",12,12,12,0C0C0C
Black,"R=120, G=120, B=120",120,120,120,787878
Black,"R=13, G=11, B=12",13,11,12,0D0B0C
Black,"R=13, G=12, B=12",13,12,12,0D0C0C
Black,"R=13, G=13, B=11",13,13,11,0D0D0B
Black,"R=13, G=17, B=19",13,17,19,0D1113
Black,"R=13, G=21, B=23",13,21,23,0D1517
Black,"R=136, G=139, B=137",136,139,137,888B89
Black,"R=136, G=32, B=43",136,32,43,88202B
Black,"R=138, G=138, B=136",138,138,136,8A8A88
Black,"R=14, G=10, B=9",14,10,9,0E0A09
Black,"R=14, G=14, B=14",14,14,14,0E0E0E
Black,"R=14, G=14, B=15",14,14,15,0E0E0F
Black,"R=14, G=15, B=15",14,15,15,0E0F0F
Black,"R=14, G=15, B=18",14,15,18,0E0F12
Black,"R=14, G=19, B=23",14,19,23,0.00E+00
